<Document1:5.49774,0,0,0,0,10.2036,3.57578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12415,0,0,0,2.70805,0,0,0,0,0,10.0745,0,0,3.4012,0,0,0,0,0,0,3.4012,0,2.70805,0,0,3.21888,0,0.737524,0,0,1.20397,1.55077,2.70805,0,0,0,0,1.79176,2.30259,0,1.32176,0,0,0,0,0,0,0,4.60517,0,3.4012,10.2036,0,0,2.70805,0,0,0,2.0149,0,0,0,1.32176,0,0,0,2.19722,0,0,1.45529,2.70805,0,0,0,0.81093,3.4012,0,0,1.09861,0,0,0,0,0,0,1.32852,0,0,0,0.76214,0,0,0,0,3.29584,0,0,0,7.16704,0,1.83258,0,0,0,0,0,0,4.02981,0,0,0,3.4012,3.4012,0,2.30259,0,0,0,0,0,0,2.70805,0,0,0,0,0,3.4012,0.836248,3.4012,0,5.4161,0,0,1.32176,0,0,0,0,0,0,0,0,7.16704,0,0,0,0,0,0,0,0,3.4012,1.79176,0,0,0,0.916291,0,0,0,0,11.4321,0,3.58352,0,0,0,2.70805,3.4012,0.916291,0,0,0,0,0,0,2.55413,0,0,0,0,0,0,1.79176,3.4012,3.4012,0,1.02165,0,0,0,1.60944,0,0,6.80239,0,2.0149,0,3.4012,2.28379,1.38629,0,0,0,0,0,0,0,0,2.51443,3.4012,0,1.09861,0,0,0,0.693147,0,2.64351,2.43279,1.02165,0,0,0,0,0,0,0,2.30259,0,0,3.4012,0,0,0,0,0,0,0,0,0.836248,0,0,0,0,1.6725,3.4012,0,0,0,0,0,0,0,0,0,3.4012,0,3.4012,0,0,2.30259,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,2.30259,0,13.6048,0,0,3.4012,0,0,0,0,0,0.405465,3.4012,0,0,0,0,0,0,0,0,0,0,0,2.70805,0,0,0,0,17.006,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,2.70805,0,2.70805,3.4012,0,0.76214,0,0,0,3.4012,0,0,0,0,0,13.6048,0,0,0,0,1.57411,0,0,0.429303,0,0,0,0,0,8.42781,0,0,0,0,0,0,2.70805,2.70805,6.90776,0,0,0,0,0,0,1.83258,0,0,0,0,0,0,0,0,0,3.58352,3.4012,0,0,3.4012,0,0,0,2.70805,0,0,0,0,3.4012,2.70805,0,0,0,0,0,0,0,0,0,1.79176,0,0,0,0,1.60944,2.30259,0,0,0,0,0,0,2.70805,0,0,0,0,0,0,3.4012,3.4012,0,0,0,0,0,0,0,0,0,5.4161,0,0,0,0,0,0,0,0,0,0,0,0,2.30259,0,0,3.4012,0,0,0,0,0,0,3.4012,0,6.80239,0,0,0,5.54518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,3.4012,0,0,0,0,0,0,0,3.4012,1.45529,0,2.70805,1.60944,0,3.4012,0,0,0,0,0,0,0,0,0,0,6.80239,2.70805,3.4012,0,3.4012,0,0,0,0,0,1.60944,0,0,6.80239,0,0,0,0,0,0,0,0,0,0,2.70805,0,0,0.836248,0,2.0149,0,0,0,9.65663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83826,0,0,6.80239,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,0,1.38629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,1.60944,0,6.09712,0,2.30259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60944,1.60944,0,0,0,0,0,1.45529,1.60944,0,0,0,0,0,0,0,8.04719,0,0,0,0,0,0,0,0,0,0,2.30259,2.70805,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,3.4012,0,0,0,2.40795,6.80239,1.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,3.4012,0,0,0,1.79176,0,0,0,0,0,0,3.4012,3.4012,1.09861,0,6.80239,17.006,0,0,6.80239,3.4012,3.4012,0,7.22384,2.70805,0,0,0,0,0,0,1.52428,0,0,0,0,0,0,0,0,0,1.45529,0,3.4012,1.45529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28642,0,3.4012,0,0,10.2036,0,0,0,3.4012,0,0,0,0,0,0,2.30259,0,0,3.4012,3.4012,0,0,0,0,0,0,0,0,3.4012,3.4012,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,2.30259,0,0,0,2.0149,6.80239,0,0,3.4012,0,0,0,2.70805,0,0,0,0,0,0,0,0.76214,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,2.30259,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,2.30259,0.510826,5.4161,1.60944,1.60944,1.79176,0,1.60944,0,0,0,1.79176,2.30259,0,0,0,0,0,2.70805,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0149,0,0,0,0,0,0,0,0,2.91057,0,2.91057,6.80239,0,1.20397,0,5.4161,0,0,0,0,0,0,6.80239,3.4012,0,0,0,0,0,2.91057,0,0,2.30259,0,6.80239,0,0,0,0,1.32176,0,0,0,0,0,0,0,3.4012,0,0.836248,0,0,0,11.8958,4.02981,0,0,0,0,0,3.4012,0.344964,0,0,0,0,2.19722,0,0,0,0,0,0,0,0,0,0,0,8.12415,0,0,0,6.80239,0,0,0,0,3.4012,0,0,0,0,0,0,2.0149,1.79176,2.70805,0,3.4012,0,0,0,0,0,0,0,0,0,2.70805,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,2.70805,0,0,1.79176,0,0,0,0,0,1.45529,0,2.30259,0,0,0,0,0,0,0,0,0,2.30259,0,0,0,0,0,0,0.310155,0,0,0,0,0,0,5.4161,0,0,6.80239,0,0,0,0,0,0.913517,0,3.4012,0,0,0,0,0,6.80239,3.4012,0,1.83258,0,0,0,1.79176,0,0,0,0,0,0,0,3.06495,0,5.4161,3.4012,4.60517,0,3.4012,1.38629,0,0,0,0,0,0,2.70805,0,0,1.79176,0,0,2.30259,0,3.4012,0,0,0,0,0,0,2.30259,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,3.4012,0,0,2.0066,0,0,0,0,2.0149,6.80239,0,0,2.64351,0,0,0,0,0,0,0,0,0,0,0,0,2.70805,0,0,0,0,3.4012,0,0,2.92273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,3.4012,0,0,2.30259,3.21888,3.4012,0,3.4012,0,0,0,0,0,0,3.4012,0,0,2.27194,0,1.20397,0,1.79176,0,0.916291,3.4012,0,0,0,0,0,3.4012,0,0,3.34499,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,10.2036,3.00991,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,3.66516,2.30259,0,0,0,0,3.14304,0,0,0,5.49774,0,0,2.70805,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0433,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45529,2.02733,5.28702,6.80239,17.006,0,0,0,0,2.70805,0,0,0,0,0,3.4012,0,0,0,0,1.09861,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,1.09861,0,6.80239,0.510826,0,3.4012,0,3.4012,0,0,0,0,2.70805,0,0,0,0,0,0,0,0,6.80239,0,0,0,0,6.80239,0,0,3.4012,0,3.89834,5.4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21888,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,4.85203,0,3.4012,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,2.70805,0,0,0,2.30259,0,0,0,0,0,3.4012,0,0,0,0,0,2.0149,0,1.20397,0,2.30259,2.70805,10.2036,2.30259,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,0,0,0,6.90776,1.20397,0,0.913517,0,3.4012,1.09861,0,0,1.79176,0,0,6.80239,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40795,0,0,1.0033,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,3.4012,0,0,0,0,3.21888,0,0,3.58352,0,0,4.08661,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,0,3.58352,0,0,0,0,2.30259,0,3.4012,0,0,0,0,3.96527,0,0,0,0,0,0,1.2164,0,0,0,1.20397,0,0,2.91057,3.4012,3.4012,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,3.4012,0,2.30259,0,0,0,0,3.00991,0,2.30259,0,0,0,0,0,0,0,0,0,5.01749,0,0,3.4012,0,2.0149,1.32176,0,0,4.81589,0,0,0,0,0,0,0,0,0,0,0,6.80239,0,0,0,0,1.562,0,0,3.4012,0,2.70805,0,0,0,0,0,5.4161,0,2.0149,0,0,2.30259,0,0,8.05961,0,0,0,0,3.4012,4.60517,3.4012,0,0,0,0,0,0,6.90776,0,0,2.30259,0,0,0,0,0,0,3.4012,0,0,0,0,0,3.4012,0,0,0,0,1.60944,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,1.83258,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,3.4012,0,0,2.70805,0,0,0,0.310155,0,0,6.90776,0,0,1.38629,0,0,0,0,1.09861,0,0,0,0,0.916291,0,0,0,0,0,0,3.4012,0,0,0,0,0,3.4012,0,0,3.4012,0,0,2.91057,0,0,0,0,6.90776,0,0,8.05961,10.2036,0,0,0,3.4012,0,0,0,0,0,0,0,0,6.80239,0,0,0,0,0,0,0,2.28642,0,0,0,0,0,13.5403,3.29584,0.913517,0,0,0,0,2.70805,10.2036,2.50874,0,2.30259,3.4012,0,0,0,0,0,4.36586,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,2.70805,0,3.71984,0,2.0149,0,2.70805,0,0,0,0,10.8322,0,2.28642,0,0,0,0,0,0,3.4012,0,0,0,0,47.6168,0,0,0,0,2.0433,0,2.0149,0,0,0,0,2.70805,3.4012,0,0,3.4012,3.4012,0,0,0,2.30259,0.143101,2.30259,0,0,0,0,1.70395,0,0,0,3.4012,0.628609,0,0,0,2.30259,0,0,0,6.60878,0,0,0,0,0,0.510826,0.916291,0,1.55077,0,0,0,0,0,0,0,3.00991,0,0,0.223144,0,0,3.4012,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,3.4012,0,0,3.4012,0,3.4012,3.4012,3.4012,0,6.60878,0,0,0,0,0,0,0,0,0,2.30259,0,0,0,0,1.32176,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805,0,0,3.4012,0,2.70805,0,0,0,16.0944,3.4012,0,0,1.45529,0,0,0,0,0,0,0,10.2036,0,0,0,0,0,0,0,0,0.836248,3.4012,0,3.4012,0,0,2.30259,0,0,0,0.76214,0,3.00991,0,1.79176,3.4012,0,0.546965,0,0,0,0,1.45529,0,3.4012,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,6.80239,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,2.30259,0,0,5.37528,0,0,0,0,2.0149,3.4012,0,2.30259,0,0,3.4012,0,4.02981,0,0,0,0,0,1.60944,2.30259,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,0,0,2.70805,3.4012,0,0,0,0,0,0,0,0,0,1.38629,0,0,2.30259,0,0,2.70805,0,0,2.40795,0,0,0,0,2.70805,3.58352,0,0,2.0149,0,3.4012,0,0,0,0,6.90776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79176,0,0,0,0.836248,0,0,0,0,0,0,2.70805,0,3.4012,0,0,0,0,0,2.30259,0,0,0,0,0,3.4012,0,1.32176,0,0,3.4012,6.80239,0,0,3.4012,0,3.21888,0,0,0,0,2.70805,0,0,0,0,0,0,3.4012,0,0,3.4012,2.0149,0,0,0,0,0,0,0,0,0,0,0,0,4.02981,0,0,2.0149,0,0,0,0,0,3.4012,0,0,1.45529,0,0,2.30259,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,1.60944,2.70805,0,0,6.80239,0,0,0,0,0,0,0,0,0,0,0,1.09861,0,3.4012,0,0,0,1.79176,0,1.20397,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0.913517,0,0,0,0,0,3.4012,0,0,0,2.70805,0,0,3.4012,0,0,0,0,0,0,0,3.4012,0,3.4012,0,0,0,0,0,0,5.4161,0,0,0,0,0,0.62031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,9.25229,0,0,0,2.70805,0,6.80239,0,0,0,0,0.76214,0,0,2.70805,0,0,0,0,0,0,0,2.70805,0,0.628609,0,0,0,0,0,3.4012,5.28702,3.4012,0,1.32176,2.70805,2.70805,0,0,1.32176,0,0,0,0,0,0,0,0,0.693147,0,2.70805,0,0,0.693147,0,0,6.80239,0,0,0,0,1.32176,0,0,0,0,0,2.70805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,3.96527,0,0,4.82831,0,0,0,0,0,0,0,3.4012,0,0,2.0149,0,2.70805,0,2.0149,0,2.19722,0,0,1.45529,3.4012,0,0,2.0149,3.4012,0,1.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,0,2.70805,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2036,0,0,0,0,0,0,0,0,1.88583,3.4012,0,0,0,0,0,3.46574,0,0,2.70805,0,0,0,0,6.80239,0,2.91057,0,0,0,0,0,0,0,0,0,0,0,0,2.0149,0,0,0,1.0033,0,0,0,0,0,0,0,3.4012,0,0,0,0,0,0,1.20397,0,0,0,0,0,0,2.70805,0,0,0,0,0,0,0,0,0,1.70395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147,0,0,0,0,0,10.2036,0,0,2.70805,3.4012,4.60517,0,4.02981,0,6.80239,6.80239,0,0,0,0,3.4012,0,0,0,3.4012,0,0,0,0,0,2.0149,0,0,2.70805,0,3.58352,3.4012,0,0,0,0,0,3.4012,0,0,3.4012,0,0,3.4012,0,0,0,0,0,0,1.45529,0,0,0,0,0,0,2.30259,0,0,2.70805,0,0,0,3.4012,0,1.45529,0,0,3.4012,0,0,2.64351,0,0,0,3.4012,0,0,0,0,0,2.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02981,0,0,0,0,0,0,0,0,0,0.446287,1.45529,0,0,1.79176,3.4012,0,0,0,0,0,0,0,0,0,0,0,3.4012,0,2.30259,0.930465,0,0,3.4012,0,0,0,2.70805,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,0,0,0.628609,0,0,0.44072,0.316082,2.90087,4.57284,1.60944,1.37028,0.892574,0,0,0,4.99345,0,0,2.70805,0,3.29584,3.61192,0,2.17108,0,0.836248,1.83258,0,0,0.405465,0,3.4012,0,0,2.30259,0,0.628609,0,0,0,0,0,0,4.02981,0,0,0,0,0,0,0,0,2.8534,0,0,0,2.30259,0,0,2.70805,0,0,0,0,2.91057,0,0,0,0,3.4012,0,0,3.29584,1.6725,0,0,0,0,0,3.4012,0,6.80239,0,0,0,1.60944,0,0,1.45529,0,1.20397,2.0149,0,0,0,0,0,0,0,0,0,0,0,0,3.4012,6.80239,0,0,0,0,3.4012,0,3.4012,3.4012,0,0,0,0,0,3.4012,0,0,0,0,0,0,0,0,0,3.4012,0,0,3.4012,0,0,0,0,0.364643,0,0,0,0,0,0,5.4161,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32176,0,0,4.60517,0,0,0,0,3.4012,0,0,0,0,2.19722,3.4012,0,0,0,0,0,0,0,0,3.4012,3.4012,0,2.30259,3.4012,0,3.4012,3.4012,0,0,0,0,0,0,3.4012,0,0,0,0,0,2.30259,0,0,3.4012,0,3.4012,0,0,0,3.4012,0,0,0,0,3.4012,3.4012,0,0,0,0,0,0,0,4.60517,0,0,0,2.40795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805,0,5.49306,0,0,1.20397,0,3.4012,0,4.60517,3.4012,0,1.79176,3.4012,2.0433,0,0,0,0,0,0.836248,0.182322,0,1.45529,6.80239,2.70805,3.4012,5.4161,1.88583,3.4012,2.00829,0,1.52428,2.70805,0,0.364643,0,1.38629,0,0,2.70805,0,0.729286,2.30259,2.30259,2.30259,0,0,0,0,0,0,0,0,0,3.4012,2.30259,1.4267,6.80239,0,2.83992,0,0,2.30259,0,0,2.70805,3.4012,0.508523,0,1.20397,0,0,0,0,0,0,2.64351,2.30259,0,3.4012,3.4012,3.4012,0,0,0,0.81093,3.4012,0,3.4012,0,0,2.27194,0,0,0,0,2.70805,2.30259,0,0,0,0,0,1.82703,0,0,0,2.70805,0,8.80052,0,0,0,0,2.0149,0,0,0,0,0,0,0,0,0.836248,1.60944,0,3.4012,0>
